timestamp,cylinder_number,customer,job_number,grain_screened,ink_color,proof_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humidity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,class
67,61,49,242,3,1,3,2,1,2,3,2,1,2,2,1,1.0,2,3,1,21,13,14,16,20,18,36,90,27,44,63,0,0,22,8,8,4,78,1,1
67,34,49,242,3,1,3,2,1,2,3,2,1,2,2,1,5.0,2,3,1,21,13,15,41,16,18,36,34,27,8,75,0,2,17,8,8,4,78,1,1
74,122,44,151,2,1,3,2,1,2,3,2,1,1,4,3,9.0,4,3,1,13,17,10,32,20,11,12,45,35,21,17,0,0,22,10,5,4,56,0,0
75,185,13,230,3,1,3,2,1,2,3,2,1,2,1,0,7.0,2,3,1,10,17,12,53,24,10,20,0,35,40,108,10,0,29,13,4,4,38,0,1
75,120,44,151,2,1,3,2,1,2,3,2,1,2,4,2,9.0,4,6,1,13,18,10,28,16,11,7,68,20,13,11,0,0,22,10,5,4,56,0,0
72,125,44,151,2,1,3,2,1,2,3,2,1,2,4,2,2.0,4,6,1,13,23,12,16,29,11,10,41,45,20,29,0,0,22,5,5,4,56,0,0
69,93,44,151,2,1,3,2,1,2,3,2,1,2,4,3,2.0,4,6,0,18,13,6,58,20,3,6,6,27,63,5,0,0,29,12,5,4,66,1,0
73,385,10,235,2,1,3,2,1,1,1,2,1,2,3,4,7.0,4,1,1,3,17,12,49,24,10,20,0,45,54,90,3,0,22,4,5,4,38,0,0
75,184,13,230,3,1,3,2,1,2,3,2,1,1,1,0,2.0,2,3,0,10,17,6,58,14,10,24,0,35,57,84,0,0,29,8,4,4,11,0,1
77,329,61,15,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,1,13,19,10,16,9,10,7,39,20,8,68,11,0,22,13,4,4,55,0,0
79,224,57,236,3,1,3,2,1,2,3,2,3,2,1,0,7.0,2,6,1,21,11,12,66,24,10,29,23,10,28,39,8,0,24,13,7,4,55,0,1
79,226,57,236,3,1,3,2,1,2,3,2,3,2,1,0,2.0,2,6,1,21,11,12,66,14,10,29,52,10,18,15,0,0,24,8,7,4,55,0,1
77,211,59,66,2,1,3,2,1,1,3,2,1,2,4,3,9.0,3,3,1,6,15,10,16,18,3,10,0,78,57,84,0,0,22,8,1,4,55,0,1
77,200,59,66,2,1,3,2,1,1,3,2,1,2,4,3,2.0,3,3,1,8,15,10,4,18,3,7,0,78,57,84,8,0,22,5,1,4,55,0,1
76,342,5,80,2,1,3,2,1,1,1,2,1,1,3,6,2.0,4,1,1,3,18,12,16,29,11,12,33,70,24,28,0,0,16,21,3,4,49,0,1
76,335,5,80,2,1,3,2,1,1,1,2,1,1,3,6,9.0,4,1,1,3,18,10,28,24,11,12,33,70,24,28,0,0,22,13,3,4,49,0,1
78,330,60,94,2,1,2,2,1,1,1,2,1,2,3,5,2.0,4,1,1,3,19,12,47,24,14,12,0,58,63,74,10,0,22,16,1,4,55,0,1
78,363,60,94,2,1,2,2,1,1,1,2,1,2,3,5,9.0,4,1,1,3,19,20,27,16,21,12,78,58,64,39,4,0,22,16,1,4,55,0,1
81,102,66,101,2,1,3,2,1,1,1,2,1,2,4,3,9.0,4,0,0,6,8,14,4,19,11,36,0,55,70,52,0,0,22,15,1,4,0,0,0
84,284,61,16,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,0,17,8,8,28,15,11,10,103,20,35,69,0,0,22,13,4,4,80,0,0
85,288,44,148,3,1,3,2,1,2,3,2,1,1,3,7,2.0,4,3,0,24,8,3,41,22,11,12,21,58,14,88,0,0,15,13,8,4,0,0,0
83,302,44,148,3,1,3,2,1,2,3,2,1,1,3,7,9.0,4,3,0,24,7,6,56,0,20,7,45,68,20,19,0,0,22,13,8,4,0,0,1
83,288,44,148,3,1,3,2,1,2,3,2,1,1,3,7,2.0,4,3,0,24,7,3,54,24,18,4,33,68,24,28,3,0,22,13,8,4,0,0,1
85,108,5,81,2,1,3,2,1,1,1,2,1,2,4,2,9.0,4,1,0,7,8,3,41,20,17,36,0,61,70,52,8,0,28,16,3,4,73,0,0
80,100,64,146,1,2,3,2,1,1,1,2,1,2,4,2,2.0,4,1,3,28,7,20,44,17,10,12,0,55,68,57,0,0,26,13,1,7,81,3,0
81,102,65,101,2,1,3,2,1,1,1,2,1,2,4,3,9.0,4,0,0,6,8,14,4,19,11,36,0,55,70,52,0,0,22,15,1,4,0,0,0
82,94,65,101,2,1,3,2,1,1,1,2,1,2,4,3,9.0,4,0,0,6,7,10,40,22,5,14,0,60,70,52,0,0,11,12,1,4,2,0,0
83,127,5,81,2,1,3,2,1,1,1,2,1,1,4,2,2.0,4,1,0,8,8,6,35,29,11,7,84,55,54,50,0,0,22,13,3,4,73,0,0
85,114,5,81,2,1,3,2,1,1,1,2,1,2,4,2,2.0,4,1,0,8,8,8,55,22,17,36,2,61,55,79,8,0,21,10,3,4,73,0,0
88,267,61,21,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,0,15,8,8,54,16,10,12,30,27,18,57,0,0,22,13,4,4,73,0,0
92,299,61,22,3,1,3,2,1,2,3,2,1,1,3,4,7.0,4,3,1,15,7,3,54,17,6,2,50,45,14,30,8,0,22,13,4,4,0,0,0
89,234,49,243,3,1,3,2,1,2,3,2,1,2,1,0,2.0,2,1,0,8,8,3,10,20,11,30,82,38,42,78,0,0,29,13,8,4,73,0,1
86,124,37,90,2,1,3,2,1,2,1,2,1,2,4,3,9.0,4,3,0,8,8,8,48,23,4,17,1,76,61,74,1,0,23,15,5,4,73,0,1
90,124,37,90,2,1,3,2,1,2,1,2,1,1,4,3,9.0,4,3,0,8,16,6,28,14,3,6,1,0,61,74,0,0,29,13,5,4,0,0,0
89,101,65,102,2,1,3,2,1,1,1,2,1,1,4,2,1.0,4,1,0,5,8,3,4,24,11,10,0,20,70,52,0,0,0,1,1,4,0,0,0
86,91,37,90,2,1,3,2,1,2,1,2,1,2,4,3,2.0,4,3,0,8,8,6,37,25,7,16,0,76,70,52,13,0,32,12,5,4,73,0,1
88,117,37,90,2,1,3,2,1,2,1,2,1,2,4,3,7.0,4,3,0,7,8,3,39,24,7,14,0,76,70,52,13,0,22,12,5,4,73,0,1
86,192,59,75,2,1,3,2,1,1,1,2,1,2,3,6,2.0,3,1,0,11,7,8,27,19,18,7,10,32,31,47,0,0,22,13,1,4,2,0,1
86,191,59,75,2,1,3,2,1,1,1,2,1,2,3,6,9.0,3,1,0,11,7,3,16,24,22,2,105,82,40,57,0,0,32,32,1,4,2,0,1
88,266,44,149,2,1,3,2,1,2,1,2,1,1,3,7,2.0,4,3,0,11,8,3,41,24,11,12,73,63,27,109,0,0,22,18,5,4,18,0,1
88,331,44,149,2,1,3,2,1,2,1,2,1,1,3,7,9.0,4,3,0,15,8,3,35,16,11,12,86,63,26,102,0,0,22,18,5,4,73,0,1
87,75,49,243,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,3,0,8,10,6,11,34,11,24,0,9,70,52,0,0,29,8,8,4,73,0,0
91,75,49,243,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,3,0,8,7,3,28,9,11,31,0,31,70,52,0,0,22,13,8,4,73,0,0
95,371,10,59,3,1,3,2,1,2,3,2,1,1,3,4,7.0,4,3,0,15,8,8,16,18,10,2,55,45,46,87,0,0,29,13,6,4,75,0,0
92,112,65,102,2,1,3,2,1,1,1,2,1,2,4,2,9.0,4,1,0,15,12,3,45,18,11,10,12,55,36,36,0,0,22,18,1,4,0,0,0
93,106,65,102,2,1,3,2,1,1,1,2,1,2,4,2,2.0,4,1,0,15,12,8,41,36,11,17,0,45,77,10,3,0,23,16,1,4,0,0,0
100,249,60,95,2,1,2,2,1,1,1,2,1,2,4,3,1.0,3,1,0,5,12,8,44,32,4,10,0,62,70,52,0,0,21,10,1,4,0,0,1
100,250,60,95,2,1,2,2,1,1,1,2,1,2,4,3,2.0,3,1,0,5,12,3,62,23,4,11,0,62,54,90,13,0,22,17,1,4,0,0,1
96,111,41,97,2,1,3,2,1,2,1,2,1,2,4,3,2.0,4,3,0,26,8,10,59,22,7,10,31,59,19,52,13,0,29,12,3,4,0,0,1
96,98,41,97,2,1,3,2,1,2,1,2,1,2,4,3,9.0,4,3,0,26,8,6,41,21,15,10,38,59,15,53,10,0,12,6,3,4,0,0,1
100,252,60,95,2,1,2,2,1,1,1,2,1,2,4,3,9.0,3,1,0,8,12,3,50,22,14,6,0,62,57,84,0,0,15,10,1,4,0,0,1
94,115,65,102,2,1,3,2,1,1,1,2,1,2,4,2,2.0,4,1,0,5,10,6,16,38,10,7,0,45,76,15,0,0,17,13,1,4,0,0,0
99,251,60,51,2,1,2,2,1,1,1,2,1,1,4,2,1.0,3,1,1,8,12,8,28,32,7,16,0,35,70,52,0,0,0,1,1,4,0,0,0
97,234,49,243,3,1,3,2,1,2,3,2,1,2,1,0,2.0,2,3,1,8,11,10,28,14,11,29,0,45,38,110,0,0,22,13,8,4,0,0,0
98,75,49,243,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,3,1,8,15,6,16,14,11,24,0,45,64,73,0,0,22,13,8,4,0,0,0
92,359,61,17,3,1,3,2,1,2,3,2,1,1,3,4,2.0,4,3,1,11,6,3,28,22,11,2,32,45,20,47,0,0,22,13,4,4,0,0,1
93,187,59,76,2,1,3,2,1,2,1,2,1,2,3,6,2.0,3,3,0,11,7,3,16,19,18,2,16,45,27,54,15,0,22,13,5,4,0,0,1
93,188,59,76,2,1,3,2,1,2,1,2,1,2,3,6,9.0,3,3,1,11,7,12,16,19,18,2,0,45,58,83,15,0,29,24,5,4,0,0,1
91,362,44,150,2,1,1,2,1,2,1,2,1,2,3,7,2.0,4,4,0,11,6,12,39,22,18,20,0,71,70,52,11,0,22,20,5,4,0,0,1
91,360,44,150,2,1,1,2,1,2,1,2,1,2,3,7,9.0,4,4,0,11,6,3,24,18,18,14,65,71,18,7,11,0,22,15,5,4,73,0,1
101,258,61,18,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,0,11,7,15,26,16,10,2,0,45,57,84,0,0,22,12,4,4,27,0,1
101,124,46,162,3,1,3,2,1,2,3,2,1,2,4,2,9.0,4,6,0,15,7,8,41,32,11,15,18,31,29,42,0,0,22,13,6,4,27,0,1
101,106,46,162,3,1,3,2,1,2,3,2,1,1,4,2,2.0,4,6,0,15,7,10,54,32,11,12,0,27,70,3,13,0,23,13,6,4,27,0,0
101,106,46,162,3,1,3,2,1,2,2,2,1,2,4,2,2.0,4,6,0,15,7,6,28,34,18,17,0,31,43,104,0,0,22,13,6,4,0,0,0
101,259,61,18,3,1,3,2,1,2,3,2,1,2,3,4,2.0,4,3,3,15,7,14,35,17,10,2,78,45,64,40,0,0,22,12,4,4,27,0,1
102,240,6,233,3,1,3,1,1,2,2,2,1,2,4,2,2.0,2,3,0,11,8,10,62,28,10,15,123,3,81,116,0,0,22,5,8,4,27,0,0
103,316,25,86,2,1,3,2,1,1,3,2,1,1,3,5,2.0,4,1,0,11,7,10,28,14,14,20,0,20,57,84,10,0,15,13,1,4,0,0,0
103,248,58,103,3,1,3,2,1,2,3,2,1,2,4,3,9.0,3,3,0,8,7,3,3,28,7,14,0,42,70,52,0,0,22,12,8,4,0,0,1
103,294,30,1,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,0,0,8,7,12,35,8,10,2,10,24,31,47,0,0,15,6,8,4,27,0,1
103,377,30,1,3,1,3,2,1,2,3,2,1,2,3,4,2.0,4,0,0,8,7,12,41,22,10,2,0,24,70,52,0,0,22,13,8,4,27,0,1
103,168,2,37,2,1,3,2,1,2,1,2,1,1,1,0,2.0,2,3,0,4,7,6,41,14,10,25,0,7,64,73,0,0,29,13,4,4,0,0,1
103,68,2,37,2,1,3,2,1,2,1,2,1,1,1,0,7.0,2,3,0,4,7,6,41,14,10,27,0,7,73,39,0,0,29,13,4,4,0,0,1
110,314,61,20,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,0,25,15,2,49,17,16,2,49,45,18,21,0,0,22,10,4,4,50,0,0
111,128,6,234,3,1,3,2,1,2,3,2,1,2,4,2,9.0,2,1,1,11,25,10,41,32,11,15,0,20,49,99,0,0,28,15,8,4,14,0,0
103,255,58,103,3,1,3,2,1,2,2,2,1,1,4,3,2.0,3,3,0,9,7,8,23,22,18,10,0,45,67,59,0,0,22,24,8,4,0,0,0
105,141,6,234,3,1,3,2,1,2,2,2,1,1,4,2,2.0,2,1,0,11,5,10,41,33,10,4,0,5,63,74,3,0,22,13,8,4,29,0,0
106,132,6,234,3,1,3,2,1,2,2,2,1,1,4,2,2.0,2,1,0,11,7,8,16,33,11,8,0,15,57,84,3,0,22,13,8,4,14,0,0
108,44,22,115,3,1,3,2,1,2,3,2,1,1,4,2,9.0,2,3,0,8,19,10,26,31,22,11,0,1,57,84,0,0,28,13,8,4,29,0,0
106,136,6,234,3,1,3,2,1,2,3,2,1,1,4,2,9.0,2,1,0,11,7,14,41,27,10,12,0,53,57,84,0,0,22,13,8,4,29,0,0
108,33,34,44,3,1,3,2,1,2,3,2,1,1,1,0,2.0,2,3,0,11,6,8,7,14,11,29,0,35,64,73,0,0,29,10,6,4,58,0,1
108,36,34,44,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,3,0,11,6,8,7,14,11,29,0,35,73,39,0,0,29,8,6,4,58,0,1
103,248,58,103,3,1,3,2,1,2,3,2,1,1,4,3,9.0,3,3,3,6,7,3,35,24,18,8,0,45,70,52,10,0,22,24,8,4,0,0,1
110,388,61,20,3,1,3,2,1,2,3,2,1,2,3,4,2.0,4,3,0,24,15,3,31,19,10,2,52,45,18,16,0,0,24,6,4,4,50,0,1
106,380,61,19,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,3,0,18,5,10,31,13,10,2,54,15,7,41,0,0,22,12,4,4,29,0,1
112,8,49,254,3,1,3,2,1,2,3,2,1,2,4,2,2.0,2,3,1,22,17,16,28,22,11,10,92,11,57,32,11,0,22,10,8,4,14,0,0
104,210,59,77,2,1,3,2,1,1,1,2,1,2,4,3,2.0,3,1,0,7,7,3,41,14,5,10,0,76,57,84,10,0,29,10,1,4,29,0,0
108,62,22,115,3,1,3,2,1,2,3,2,1,2,4,2,2.0,2,3,0,8,19,8,64,21,10,14,94,1,47,52,0,0,29,16,8,4,29,0,0
106,198,59,77,2,1,3,2,1,1,1,2,1,2,4,3,9.0,3,1,0,7,5,3,16,24,3,6,0,76,57,84,8,0,22,10,1,4,29,0,1
109,208,59,77,2,1,3,2,1,1,1,2,1,2,4,3,2.0,3,1,0,7,15,20,35,39,10,8,0,73,70,52,3,0,23,6,1,4,29,0,1
107,218,59,77,2,1,3,2,1,1,1,2,1,2,4,3,2.0,3,1,0,7,6,20,28,24,7,12,0,75,57,84,16,0,22,8,1,4,29,0,1
105,321,5,82,2,1,3,2,1,1,1,2,1,2,3,6,9.0,4,1,0,15,5,10,28,16,11,12,0,66,57,84,15,0,9,13,3,4,29,0,1
105,298,5,82,2,1,3,2,1,1,1,2,1,2,3,6,2.0,4,1,0,15,5,6,28,32,11,12,0,66,57,84,15,0,29,13,3,4,29,0,1
107,295,25,87,2,1,3,2,1,1,1,2,1,2,3,7,2.0,4,1,3,11,6,3,44,18,18,12,0,45,70,52,3,0,22,16,1,4,29,0,1
107,262,25,87,2,1,3,2,1,1,1,2,1,2,3,7,9.0,4,1,0,15,6,3,38,24,18,23,0,45,70,52,3,0,22,21,1,4,29,0,1
109,374,25,88,2,1,3,2,1,1,1,2,1,2,3,5,2.0,4,1,0,3,6,12,35,18,14,12,58,51,53,70,12,0,14,18,1,4,54,0,1
109,69,22,115,3,1,3,2,1,2,3,2,1,2,4,2,2.0,2,3,0,8,6,8,35,20,11,10,78,42,64,39,11,0,29,13,8,4,58,0,1
112,334,61,23,3,1,3,2,1,2,3,2,1,2,3,4,2.0,4,3,1,16,17,8,41,22,11,12,29,4,25,115,0,0,29,12,4,4,14,0,0
216,131,16,172,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,0,1,11,27,6,28,20,11,29,0,20,57,84,0,0,29,16,6,4,15,0,0
217,333,25,111,2,1,3,2,1,1,1,2,1,1,3,5,2.0,4,0,3,8,23,3,54,19,1,12,0,51,57,84,0,0,23,20,1,4,15,0,0
221,130,16,172,3,1,3,2,1,2,3,2,1,2,1,0,7.0,2,0,0,21,25,6,28,24,11,32,30,8,18,57,0,0,29,13,6,4,28,0,1
204,242,1,6,2,1,3,2,1,2,1,2,1,2,4,3,9.0,2,0,1,13,30,3,16,24,7,9,18,37,29,42,10,0,29,12,4,4,11,0,1
212,400,44,199,2,1,3,2,1,2,1,2,1,1,4,3,2.0,4,0,0,8,23,3,35,28,5,7,115,55,33,58,13,0,29,15,5,4,11,0,1
212,398,44,199,2,1,3,2,1,2,1,2,1,2,4,3,9.0,4,0,0,8,23,8,28,24,2,36,74,55,37,98,0,0,22,13,5,4,11,0,1
204,169,1,6,2,1,3,2,1,2,1,2,1,2,4,3,2.0,2,0,1,13,30,3,38,31,3,36,90,37,44,64,10,0,29,11,4,4,11,0,1
206,200,59,261,2,1,3,2,1,1,1,2,1,2,4,3,9.0,3,0,0,8,27,3,12,35,5,14,90,71,44,64,8,0,22,13,3,4,0,0,1
206,214,59,261,2,1,3,2,1,1,1,2,1,2,4,3,2.0,3,0,0,8,27,3,27,24,7,10,76,72,49,73,8,0,22,6,3,4,0,0,1
208,354,5,184,2,1,3,2,1,1,1,2,1,2,3,4,2.0,4,0,1,11,23,3,28,19,10,2,10,58,31,46,0,0,22,8,3,4,11,0,1
208,383,5,184,2,1,3,2,1,1,1,2,1,2,3,4,7.0,4,0,1,11,23,3,28,16,10,7,10,58,31,46,13,0,22,10,3,4,11,0,1
205,287,61,33,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,0,0,9,23,6,41,22,7,7,0,45,57,84,13,0,22,13,4,4,11,0,1
231,49,9,221,2,1,3,2,1,2,1,2,1,2,1,0,2.0,2,0,0,2,6,8,57,24,11,29,76,19,49,73,0,0,29,13,5,4,11,0,1
231,40,9,221,2,1,3,2,1,2,1,2,1,2,1,0,7.0,2,0,1,6,6,8,52,22,11,29,105,19,40,56,0,0,29,13,5,4,34,0,1
221,135,16,172,3,1,3,2,1,2,3,2,1,2,1,0,2.0,2,0,0,21,25,3,28,24,11,29,9,8,17,95,0,0,29,13,6,4,30,0,1
214,78,1,6,2,1,3,2,1,2,1,2,1,2,1,0,2.0,2,0,0,8,25,3,28,24,10,29,0,11,57,84,0,0,29,6,4,4,9,0,1
214,58,1,6,1,1,3,2,1,2,1,2,1,2,1,0,7.0,2,0,0,28,25,3,28,24,10,29,97,11,41,61,14,0,29,15,4,4,9,0,1
218,202,58,117,3,1,3,2,1,2,3,2,1,2,1,0,2.0,3,0,0,11,23,3,54,16,11,36,74,17,37,98,0,0,29,13,4,4,0,0,1
222,340,60,137,2,1,2,2,1,1,1,2,1,1,3,5,2.0,4,0,0,8,27,10,44,26,13,12,91,45,49,52,5,0,2,5,1,4,30,0,1
222,304,60,137,2,1,2,2,1,1,1,2,1,1,3,5,9.0,4,0,1,8,27,6,44,22,9,7,89,45,42,70,0,0,10,21,1,4,16,0,1
209,289,64,206,2,1,3,2,1,1,1,2,1,2,3,5,9.0,4,0,0,11,22,6,28,32,9,12,9,51,29,52,0,0,22,23,1,4,0,0,1
219,345,64,208,2,1,3,2,1,1,1,2,1,2,3,5,2.0,4,0,1,8,24,10,48,29,14,12,0,51,57,84,5,0,15,10,1,4,76,0,1
210,373,55,128,2,1,3,2,1,1,1,2,1,2,3,7,2.0,4,0,0,6,24,3,44,26,22,10,0,78,57,84,0,0,22,18,1,4,0,0,1
210,357,55,128,2,1,3,2,1,1,1,2,1,2,3,7,9.0,4,0,0,6,24,3,44,28,22,12,0,78,42,106,0,0,22,15,1,4,0,0,1
234,256,31,174,2,1,3,2,1,1,1,2,1,2,4,3,2.0,3,0,1,10,12,3,45,22,11,12,0,58,46,101,0,0,22,16,3,4,47,0,0
215,241,4,239,3,1,3,2,1,2,3,2,1,1,4,2,2.0,2,0,0,8,33,3,26,34,18,12,0,14,57,84,0,0,22,13,8,4,12,0,0
213,400,44,199,2,1,3,2,1,2,1,2,1,2,4,3,2.0,4,0,0,8,25,3,28,29,18,7,99,58,39,66,0,0,22,16,5,4,12,0,0
227,221,33,237,3,1,3,2,1,2,3,2,1,2,4,3,2.0,2,0,1,15,30,20,41,24,7,10,24,24,24,52,0,0,22,21,4,4,29,0,0
226,236,33,237,3,1,3,2,1,2,3,2,1,1,4,3,9.0,2,0,0,15,25,8,41,22,7,10,83,22,34,91,0,0,22,21,4,4,26,0,0
223,104,5,185,2,1,3,2,1,1,1,2,1,2,4,2,2.0,4,0,0,8,28,6,39,24,11,12,10,55,31,47,0,0,29,13,3,4,45,0,0
211,225,64,207,2,1,3,2,1,1,1,2,1,2,4,2,9.0,2,0,0,8,25,3,23,29,18,17,0,4,57,84,9,0,9,13,1,4,0,0,0
206,75,9,219,2,1,3,2,1,2,1,2,1,2,4,2,2.0,2,0,0,8,34,3,23,20,10,4,0,4,57,84,3,0,22,13,5,4,0,0,0
209,89,64,207,2,1,3,2,1,1,1,2,1,1,4,2,2.0,2,0,0,11,26,3,16,41,11,12,0,27,57,84,8,0,21,12,1,4,0,0,0
209,144,9,220,2,1,3,2,1,2,1,2,1,1,4,3,9.0,2,0,0,18,26,9,63,22,18,10,0,20,57,84,10,0,22,8,5,4,0,0,0
233,257,31,174,2,1,3,2,1,1,1,2,1,2,4,3,9.0,3,0,1,10,17,3,41,26,11,12,0,60,57,84,0,0,22,13,3,4,47,0,0
235,146,16,50,3,1,3,2,1,2,2,2,1,1,4,3,2.0,2,0,1,15,12,3,28,24,10,10,0,42,59,82,0,0,4,13,6,4,63,0,0
238,149,49,249,3,1,3,2,1,2,3,2,1,2,4,3,2.0,2,0,0,28,9,3,20,22,3,14,0,31,49,99,10,0,22,29,8,4,0,0,0
237,149,49,249,2,1,3,2,1,2,3,2,1,2,4,3,2.0,2,0,1,28,8,3,32,22,11,14,109,20,27,80,8,0,24,23,8,4,27,0,0
236,149,49,249,3,1,3,2,1,2,3,2,1,2,4,3,2.0,2,0,1,18,9,3,28,14,10,10,109,35,27,80,0,0,22,24,8,4,0,0,0
230,116,60,138,2,1,2,2,1,1,1,2,1,2,4,3,2.0,2,0,0,8,3,20,49,29,10,12,81,51,35,95,0,0,29,13,1,4,12,0,0
229,116,60,138,2,1,2,2,1,1,1,2,1,0,4,3,2.0,4,0,0,8,5,20,38,29,4,9,81,57,35,95,3,0,22,21,1,4,12,0,0
228,121,60,138,2,1,2,2,1,1,1,2,1,2,4,3,2.0,4,0,1,8,5,10,27,19,10,10,81,55,35,95,11,0,22,21,1,4,59,0,0
232,361,61,35,3,1,3,2,1,2,3,2,1,2,3,4,7.0,4,0,1,8,12,3,23,29,11,7,10,48,31,47,8,0,0,1,4,4,47,0,0
225,268,11,176,2,1,3,2,1,1,1,2,1,2,3,4,2.0,4,0,1,8,14,10,54,19,10,12,0,27,57,84,0,0,22,7,3,4,43,0,0
220,209,58,117,3,1,3,2,1,2,3,2,1,2,1,0,7.0,3,0,1,13,23,5,5,14,22,31,6,32,24,74,0,0,28,13,4,4,76,0,0
242,97,43,38,3,1,3,2,1,2,2,2,1,2,4,3,2.0,4,0,0,15,5,3,32,22,18,6,0,48,57,84,0,0,28,15,8,4,12,0,0
207,77,62,114,3,1,3,2,1,2,3,2,1,1,1,0,2.0,2,0,1,8,30,3,28,24,10,29,9,30,17,94,3,0,29,21,2,4,12,0,0
224,280,19,211,2,1,3,2,1,1,1,2,1,2,3,5,2.0,4,0,0,3,38,10,54,22,14,12,0,35,57,84,0,0,22,16,1,4,27,0,0
239,350,19,52,3,1,3,2,1,1,1,2,1,2,3,5,9.0,4,0,0,3,5,3,16,17,9,12,0,45,57,84,0,0,0,1,1,4,0,0,0
216,134,16,172,3,1,3,2,1,2,3,2,1,2,1,0,7.0,2,0,1,15,27,8,0,24,22,29,0,26,57,84,0,0,29,13,6,4,16,0,0
218,216,58,117,3,1,3,2,1,2,3,2,1,2,1,0,7.0,3,0,0,11,28,8,28,24,11,29,0,17,57,84,8,0,29,13,4,4,0,0,0
207,177,62,114,3,1,3,2,1,2,3,2,1,1,1,0,7.0,2,0,1,7,30,3,41,24,10,29,97,30,41,61,10,0,29,13,2,4,12,0,0
241,3,44,64,2,1,3,2,1,2,1,2,1,2,3,4,7.0,4,0,0,8,4,3,28,27,10,12,0,55,54,90,3,0,22,6,5,4,0,0,0
240,5,44,64,2,1,3,2,1,2,1,2,1,2,3,4,7.0,4,0,1,8,4,3,28,16,5,12,0,55,54,90,3,0,22,3,5,4,46,0,0
210,272,61,34,3,1,3,2,1,2,3,2,1,2,3,4,2.0,4,0,0,8,24,7,28,24,11,20,26,42,27,35,0,0,18,8,4,4,0,0,0
248,229,9,224,2,1,1,1,1,2,1,2,0,0,4,2,2.0,1,0,0,3,15,6,44,23,10,7,123,11,81,116,17,4,22,13,12,4,24,0,0
246,293,30,5,3,1,1,1,1,2,1,2,0,2,3,4,7.0,1,0,1,8,5,10,23,16,10,16,123,28,81,116,17,4,22,18,12,4,3,0,0
243,7,44,65,2,1,1,1,1,2,1,2,0,1,3,4,7.0,1,0,1,11,1,20,16,20,10,2,123,35,81,116,17,4,15,12,12,4,0,0,0
246,152,53,40,2,1,1,1,1,2,1,2,0,0,4,3,9.0,4,0,0,8,5,10,35,19,11,7,123,2,81,116,17,4,22,13,12,4,7,0,0
247,267,65,49,2,1,1,1,1,1,1,2,0,2,3,5,9.0,4,0,0,6,7,3,28,22,9,20,123,42,81,116,17,4,20,13,12,4,8,0,0
249,118,55,152,2,1,1,1,1,1,1,2,0,2,4,2,2.0,4,0,0,18,16,7,48,22,7,11,123,45,81,116,17,4,9,13,12,4,0,0,0
245,348,55,54,2,1,1,1,1,1,1,2,0,2,3,4,2.0,4,0,0,6,13,8,41,16,11,2,123,31,81,116,17,4,9,15,12,4,60,0,0
244,95,55,53,2,1,1,1,1,1,1,2,0,2,4,3,2.0,4,0,0,13,15,3,54,14,7,12,123,55,81,116,17,4,18,8,12,4,15,0,0
250,268,60,46,2,1,1,1,1,1,1,2,0,2,3,5,10.0,4,0,1,8,17,20,10,29,11,12,123,51,81,116,17,4,0,1,12,4,70,0,0
251,194,59,60,2,1,1,1,1,2,1,2,0,2,3,6,2.0,3,0,1,13,18,6,54,24,10,2,123,48,81,116,17,4,15,21,12,4,23,0,0
252,212,59,60,2,1,1,1,1,2,1,2,0,2,4,3,9.0,3,0,0,15,21,10,28,24,2,8,123,53,81,116,17,4,22,21,12,4,5,0,0
253,328,21,96,3,1,1,1,1,2,3,2,0,0,3,5,2.0,4,0,1,18,21,10,63,24,16,17,123,31,81,116,17,4,17,6,12,4,0,0,0
254,286,21,96,3,1,1,1,1,2,3,2,0,2,3,5,2.0,4,0,0,18,19,10,56,26,14,10,123,27,81,116,17,4,22,13,12,4,6,0,0
255,313,60,47,2,1,1,1,1,2,3,2,0,2,3,5,2.0,4,0,0,8,22,10,41,30,14,12,123,35,81,116,17,4,22,13,12,4,6,0,0
256,206,59,61,2,1,1,1,1,1,1,2,0,2,4,3,1.0,3,0,0,6,21,8,31,25,11,14,123,55,81,116,17,4,22,13,12,4,6,0,0
